Date,Date,Close,gain
2010-03-23,2010-03-23,1745.9,0.002152512699824971
2010-03-25,2010-03-25,1748.35,0.0014032877026175505
2010-03-26,2010-03-26,1748.85,0.0002859839277031817
2010-03-29,2010-03-29,1757.85,0.005146238957028926
2010-03-30,2010-03-30,1772.3,0.008220269078704101
2010-03-31,2010-03-31,1778.0,0.0032161597923603402
2010-04-01,2010-04-01,1768.85,-0.0051462317210348996
2010-04-05,2010-04-05,1785.1,0.009186759759165497
2010-04-06,2010-04-06,1762.85,-0.012464287714973987
2010-04-07,2010-04-07,1760.95,-0.001077800153160946
2010-04-08,2010-04-08,1770.05,0.0051676651807262
2010-04-09,2010-04-09,1780.25,0.005762549080534418
2010-04-12,2010-04-12,1789.75,0.0053363291672516855
2010-04-13,2010-04-13,1801.1,0.006341667830702669
2010-04-15,2010-04-15,1810.2,0.005052467936261351
2010-04-16,2010-04-16,1827.8,0.009722682576510877
2010-04-19,2010-04-19,1851.6,0.0130211182842761
2010-04-20,2010-04-20,1863.05,0.006183841002376456
2010-04-21,2010-04-21,1917.3,0.029118917903437902
2010-04-22,2010-04-22,1905.15,-0.006337036457518264
2010-04-23,2010-04-23,1898.6,-0.0034380494974149967
2010-04-26,2010-04-26,1883.75,-0.007821552723059066
2010-04-27,2010-04-27,1885.45,0.0009024552090246551
2010-04-28,2010-04-28,1897.1,0.00617889628470647
2010-04-29,2010-04-29,1882.8,-0.00753782088450794
2010-04-30,2010-04-30,1912.95,0.01601338432122379
2010-05-03,2010-05-03,1898.5,-0.007553778195980021
2010-05-04,2010-05-04,1888.65,-0.005188306557808775
2010-05-05,2010-05-05,1945.6,0.0301538135705397
2010-05-06,2010-05-06,1985.3,0.020405016447368363
2010-05-07,2010-05-07,1942.8,-0.021407343978240068
2010-05-10,2010-05-10,1996.1,0.027434630430306806
2010-05-11,2010-05-11,1997.8,0.0008516607384398966
2010-05-12,2010-05-12,2057.75,0.03000800880969079
2010-05-13,2010-05-13,2132.4,0.03627748754707816
2010-05-14,2010-05-14,2140.0,0.0035640592759331735
2010-05-17,2010-05-17,2160.45,0.009556074766355005
2010-05-18,2010-05-18,2174.4,0.00645698812747364
2010-05-19,2010-05-19,2064.3,-0.05063465783664456
2010-05-20,2010-05-20,2085.55,0.01029404640798326
2010-05-21,2010-05-21,2043.95,-0.019946776629666152
2010-05-24,2010-05-24,2025.9,-0.008830940091489548
2010-05-25,2010-05-25,2008.95,-0.008366651858433327
2010-05-26,2010-05-26,2008.35,-0.0002986634809228894
2010-05-27,2010-05-27,1981.1,-0.013568352129857852
2010-05-28,2010-05-28,1995.9,0.007470597143001356
2010-05-31,2010-05-31,2107.95,0.056140087178716325
2010-06-01,2010-06-01,2087.9,-0.009511610806707815
2010-06-02,2010-06-02,2107.85,0.009555055318741124
2010-06-03,2010-06-03,2080.45,-0.012999027445027012
2010-06-04,2010-06-04,2035.2,-0.021750102141363525
2010-06-07,2010-06-07,2030.6,-0.0022602201257861942
2010-06-08,2010-06-08,2028.55,-0.0010095538264551784
2010-06-09,2010-06-09,2103.2,0.03679968450370952
2010-06-10,2010-06-10,2106.3,0.001473944465576471
2010-06-11,2010-06-11,2076.9,-0.013958125623130702
2010-06-14,2010-06-14,2076.2,-0.00033704078193474984
2010-06-15,2010-06-15,2077.5,0.0006261439167711824
2010-06-16,2010-06-16,2084.7,0.003465703971119005
2010-06-17,2010-06-17,2096.7,0.005756223917110281
2010-06-18,2010-06-18,2084.95,-0.005604044450803647
2010-06-21,2010-06-21,2123.25,0.018369745077819744
2010-06-22,2010-06-22,2097.6,-0.012080536912751683
2010-06-23,2010-06-23,2119.55,0.010464340198321986
2010-06-24,2010-06-24,2141.9,0.01054469109008993
2010-06-25,2010-06-25,2174.55,0.015243475419020491
2010-06-28,2010-06-28,2193.2,0.008576487089282603
2010-06-29,2010-06-29,2218.25,0.011421666970636624
2010-06-30,2010-06-30,2183.95,-0.015462639468049266
2010-07-01,2010-07-01,2188.6,0.002129169623846794
2010-07-02,2010-07-02,2160.2,-0.012976331901672356
2010-07-05,2010-07-05,2169.4,0.004258864919914895
2010-07-06,2010-07-06,2135.2,-0.015764727574444692
2010-07-07,2010-07-07,2133.4,-0.0008430123641811615
2010-07-08,2010-07-08,2137.2,0.0017811943376768724
2010-07-09,2010-07-09,2110.05,-0.012703537338573656
2010-07-12,2010-07-12,2085.6,-0.011587403142105712
2010-07-13,2010-07-13,2047.3,-0.018364019946298438
2010-07-14,2010-07-14,2088.4,0.020075221022810563
2010-07-15,2010-07-15,2074.15,-0.006823405477877853
2010-07-16,2010-07-16,2068.9,-0.0025311573415616184
2010-07-19,2010-07-19,2047.9,-0.010150321426845132
2010-07-20,2010-07-20,2026.9,-0.010254406953464579
2010-07-21,2010-07-21,2030.95,0.0019981252158467466
2010-07-22,2010-07-22,2029.9,-0.0005169994337624884
2010-07-23,2010-07-23,2076.75,0.02307995467757018
2010-07-26,2010-07-26,2065.05,-0.00563380281690129
2010-07-27,2010-07-27,2060.0,-0.0024454613689741667
2010-07-28,2010-07-28,2064.55,0.0022087378640778255
2010-07-29,2010-07-29,2023.3,-0.019980140950812686
2010-07-30,2010-07-30,2010.8,-0.006178025997133352
2010-08-02,2010-08-02,2014.85,0.002014123731848061
2010-08-03,2010-08-03,2003.0,-0.0058813311164602755
2010-08-04,2010-08-04,1998.15,-0.0024213679480777905
2010-08-05,2010-08-05,2012.15,0.0070064809949204054
2010-08-06,2010-08-06,2018.05,0.002932186964192507
2010-08-09,2010-08-09,1995.35,-0.011248482445925578
2010-08-10,2010-08-10,1990.35,-0.0025058260455559367
2010-08-11,2010-08-11,1958.25,-0.016127816715653
2010-08-12,2010-08-12,1950.4,-0.0040086812204773725
2010-08-13,2010-08-13,1961.8,0.0058449548810499685
2010-08-16,2010-08-16,1945.05,-0.008538077275971001
2010-08-17,2010-08-17,1961.55,0.008483072414590787
2010-08-18,2010-08-18,1943.7,-0.009099946470903064
2010-08-19,2010-08-19,1976.0,0.016617790811339184
2010-08-20,2010-08-20,2017.05,0.020774291497975605
2010-08-23,2010-08-23,1971.8,-0.022433752261966755
2010-08-24,2010-08-24,1945.65,-0.013261994117050313
2010-08-25,2010-08-25,1889.8,-0.02870506000565376
2010-08-26,2010-08-26,1873.45,-0.008651709175574118
2010-08-27,2010-08-27,1872.85,-0.00032026475219526507
2010-08-30,2010-08-30,1894.0,0.011292949248471684
2010-08-31,2010-08-31,1860.7,-0.01758183738120378
2010-09-01,2010-09-01,1880.25,0.010506798516687343
2010-09-02,2010-09-02,1906.7,0.014067278287461793
2010-09-03,2010-09-03,1916.4,0.005087323648188091
2010-09-06,2010-09-06,1916.85,0.00023481527864732676
2010-09-07,2010-09-07,1916.8,-2.60844614862199e-05
2010-09-08,2010-09-08,1918.35,0.0008086393989983343
2010-09-09,2010-09-09,1916.8,-0.0008079860296609231
2010-09-13,2010-09-13,1953.85,0.019329090150250305
2010-09-14,2010-09-14,1938.5,-0.007856283747472936
2010-09-15,2010-09-15,1928.35,-0.005236007222078953
2010-09-16,2010-09-16,1916.8,-0.005989576581014844
2010-09-17,2010-09-17,1956.3,0.02060726210350583
2010-09-20,2010-09-20,2026.9,0.03608853447835214
2010-09-21,2010-09-21,2070.25,0.021387340273323785
2010-09-22,2010-09-22,2087.3,0.008235720323632512
2010-09-23,2010-09-23,2084.8,-0.0011977195419919928
2010-09-24,2010-09-24,2112.75,0.013406561780506365
2010-09-27,2010-09-27,2157.1,0.020991598627381425
2010-09-28,2010-09-28,2158.65,0.0007185573223309483
2010-09-29,2010-09-29,2240.95,0.03812568040210307
2010-09-30,2010-09-30,2209.95,-0.013833418862535973
2010-10-01,2010-10-01,2251.05,0.01859770583044873
2010-10-04,2010-10-04,2301.8,0.022545034539437125
2010-10-05,2010-10-05,2285.15,-0.007233469458684527
2010-10-06,2010-10-06,2290.5,0.002341202984486701
2010-10-07,2010-10-07,2275.05,-0.006745252128356194
2010-10-08,2010-10-08,2293.4,0.008065756796553858
2010-10-11,2010-10-11,2286.15,-0.003161245312636285
2010-10-12,2010-10-12,2288.85,0.0011810248671346724
2010-10-13,2010-10-13,2295.05,0.0027087838871049374
2010-10-14,2010-10-14,2305.1,0.004378989564497449
2010-10-15,2010-10-15,2300.75,-0.001887119864647957
2010-10-18,2010-10-18,2351.2,0.021927632293817112
2010-10-19,2010-10-19,2353.0,0.0007655665192243255
2010-10-20,2010-10-20,2361.1,0.0034424139396513898
2010-10-21,2010-10-21,2352.7,-0.0035576638007708272
2010-10-22,2010-10-22,2348.0,-0.0019977047647382618
2010-10-25,2010-10-25,2352.35,0.0018526405451446681
2010-10-26,2010-10-26,2308.8,-0.01851340149212477
2010-10-27,2010-10-27,2261.9,-0.020313582813582864
2010-10-28,2010-10-28,2258.9,-0.0013263185817233847
2010-10-29,2010-10-29,2222.45,-0.01613617247332788
2010-11-01,2010-11-01,2199.05,-0.010528920785619289
2010-11-02,2010-11-02,2240.85,0.019008208089856815
2010-11-03,2010-11-03,2220.1,-0.009259879063748144
2010-11-04,2010-11-04,2224.6,0.002026935723616008
2010-11-05,2010-11-05,2276.1,0.023150229254697452
2010-11-08,2010-11-08,2293.5,0.0076446553314881704
2010-11-09,2010-11-09,2302.1,0.0037497274907345446
2010-11-10,2010-11-10,2255.75,-0.020133790886581737
2010-11-11,2010-11-11,2254.5,-0.0005541394214784168
2010-11-12,2010-11-12,2228.3,-0.011621202040363654
2010-11-15,2010-11-15,2233.05,0.0021316698828703906
2010-11-16,2010-11-16,2270.35,0.016703611652224337
2010-11-18,2010-11-18,2277.2,0.0030171559451186436
2010-11-19,2010-11-19,2227.7,-0.021737221148779184
2010-11-22,2010-11-22,2261.85,0.015329712259280814
2010-11-23,2010-11-23,2240.4,-0.009483387492539186
2010-11-24,2010-11-24,2208.5,-0.014238528834136788
2010-11-25,2010-11-25,2098.05,-0.050011319900384765
2010-11-26,2010-11-26,2107.25,0.004385024189127895
2010-11-29,2010-11-29,2118.15,0.005172618341440227
2010-11-30,2010-11-30,2130.6,0.005877770696126161
2010-12-01,2010-12-01,2170.25,0.018609781282267868
2010-12-02,2010-12-02,2163.8,-0.002972007833198842
2010-12-03,2010-12-03,2131.25,-0.015042979942693546
2010-12-06,2010-12-06,2131.35,4.692082111423801e-05
2010-12-07,2010-12-07,2150.9,0.009172590142398018
2010-12-08,2010-12-08,2146.25,-0.0021618857222558407
2010-12-09,2010-12-09,2130.55,-0.007315084449621367
2010-12-10,2010-12-10,2135.85,0.0024876205674588814
2010-12-13,2010-12-13,2156.2,0.009527822646721473
2010-12-14,2010-12-14,2196.4,0.018643910583433954
2010-12-15,2010-12-15,2193.0,-0.001547987616099089
2010-12-16,2010-12-16,2195.05,0.0009347925216598441
2010-12-20,2010-12-20,2201.85,0.003097879319377661
2010-12-21,2010-12-21,2200.25,-0.0007266616708676565
2010-12-22,2010-12-22,2201.4,0.0005226678786502958
2010-12-23,2010-12-23,2205.3,0.0017715998909784147
2010-12-24,2010-12-24,2212.1,0.0030834807055728497
2010-12-27,2010-12-27,2226.9,0.006690475114145
2010-12-28,2010-12-28,2238.75,0.0053212986663073725
2010-12-29,2010-12-29,2281.3,0.01900614182021232
2010-12-30,2010-12-30,2324.9,0.019111909875947797
2010-12-31,2010-12-31,2337.5,0.005419587939266224
2011-01-03,2011-01-03,2342.6,0.0021818181818180626
2011-01-04,2011-01-04,2347.8,0.002219755826859071
2011-01-05,2011-01-05,2381.75,0.014460345855694667
2011-01-06,2011-01-06,2400.2,0.0077464049543403135
2011-01-07,2011-01-07,2376.75,-0.009770019165069477
2011-01-10,2011-01-10,2390.1,0.005616913852950489
2011-01-11,2011-01-11,2383.6,-0.0027195514832015766
2011-01-12,2011-01-12,2391.7,0.003398221178049887
2011-01-13,2011-01-13,2343.35,-0.020215746122005274
2011-01-14,2011-01-14,2331.35,-0.005120873962489614
2011-01-17,2011-01-17,2314.95,-0.007034550796748751
2011-01-18,2011-01-18,2313.7,-0.0005399684658415893
2011-01-19,2011-01-19,2301.95,-0.0050784457794873505
2011-01-20,2011-01-20,2257.1,-0.01948348139620748
2011-01-21,2011-01-21,2280.6,0.010411590093482692
2011-01-24,2011-01-24,2241.4,-0.01718845917740941
2011-01-25,2011-01-25,2269.6,0.012581422325332214
2011-01-27,2011-01-27,2234.75,-0.015355128657032036
2011-01-28,2011-01-28,2278.55,0.019599507774918923
2011-01-31,2011-01-31,2284.65,0.002677141164336927
2011-02-01,2011-02-01,2265.0,-0.00860087978464974
2011-02-02,2011-02-02,2257.35,-0.0033774834437086954
2011-02-03,2011-02-03,2242.2,-0.006711409395973145
2011-02-04,2011-02-04,2230.35,-0.005284987958255272
2011-02-07,2011-02-07,2233.5,0.00141233438697963
2011-02-08,2011-02-08,2241.75,0.003693754197447996
2011-02-09,2011-02-09,2197.8,-0.019605219136834995
2011-02-10,2011-02-10,2210.55,0.0058012558012559
2011-02-11,2011-02-11,2213.9,0.001515459953405296
2011-02-14,2011-02-14,2201.1,-0.005781652287817907
2011-02-15,2011-02-15,2222.3,0.009631547862432477
2011-02-16,2011-02-16,2218.5,-0.001709940152094802
2011-02-17,2011-02-17,2230.95,0.005611899932386644
2011-02-18,2011-02-18,2221.7,-0.004146215737690251
2011-02-21,2011-02-21,2233.35,0.005243732277085078
2011-02-22,2011-02-22,2235.9,0.0011417825240112034
2011-02-23,2011-02-23,2221.65,-0.006373272507715022
2011-02-24,2011-02-24,2218.9,-0.0012378187383250694
2011-02-25,2011-02-25,2221.35,0.001104150705304452
2011-02-28,2011-02-28,2208.55,-0.005762261687712322
2011-03-01,2011-03-01,2198.05,-0.004754250526363468
2011-03-03,2011-03-03,2178.0,-0.009121721525898074
2011-03-04,2011-03-04,2166.55,-0.0052571166207529
2011-03-07,2011-03-07,2149.6,-0.007823498188364142
2011-03-08,2011-03-08,2162.1,0.005815035355414944
2011-03-09,2011-03-09,2182.75,0.009550899588363304
2011-03-10,2011-03-10,2187.75,0.0022906883518496457
2011-03-11,2011-03-11,2171.95,-0.0072220317677980095
2011-03-14,2011-03-14,2122.4,-0.022813600681415247
2011-03-15,2011-03-15,2085.4,-0.017433094609875632
2011-03-16,2011-03-16,2045.25,-0.019252901122086885
2011-03-17,2011-03-17,2099.3,0.02642708715315978
2011-03-18,2011-03-18,2039.8,-0.02834278092697573
2011-03-21,2011-03-21,2043.5,0.001813903323855337
2011-03-22,2011-03-22,2039.75,-0.0018350868607780457
2011-03-23,2011-03-23,2024.75,-0.007353842382644915
2011-03-24,2011-03-24,2096.2,0.03528830719841958
2011-03-25,2011-03-25,2097.45,0.0005963171453104987
2011-03-28,2011-03-28,2097.35,-4.7676941047458676e-05
2011-03-29,2011-03-29,2080.45,-0.008057787207666811
2011-03-30,2011-03-30,2095.45,0.007209978610396739
2011-03-31,2011-03-31,2062.95,-0.015509795032093376
2011-04-01,2011-04-01,2090.9,0.013548559102256608
2011-04-04,2011-04-04,2121.55,0.014658759385910436
2011-04-05,2011-04-05,2112.55,-0.004242181423958935
2011-04-06,2011-04-06,2129.9,0.00821282336512752
2011-04-07,2011-04-07,2148.85,0.00889713132071912
2011-04-08,2011-04-08,2177.9,0.013518858924541188
2011-04-11,2011-04-11,2147.75,-0.01384361081776031
2011-04-13,2011-04-13,2134.55,-0.006145966709346862
2011-04-15,2011-04-15,2104.9,-0.01389051556534171
2011-04-18,2011-04-18,2120.4,0.007363770250368162
2011-04-19,2011-04-19,2119.0,-0.0006602527824939308
2011-04-20,2011-04-20,2114.15,-0.0022888154789995063
2011-04-21,2011-04-21,2111.55,-0.0012298086701511002
2011-04-25,2011-04-25,2109.0,-0.0012076436740783292
2011-04-26,2011-04-26,2115.0,0.002844950213371167
2011-04-27,2011-04-27,2193.9,0.03730496453900711
2011-04-28,2011-04-28,2227.9,0.015497515839372866
2011-04-29,2011-04-29,2257.65,0.013353382108712175
2011-05-02,2011-05-02,2273.0,0.0067991052643234795
2011-05-03,2011-05-03,2292.5,0.008578970523537066
2011-05-04,2011-05-04,2336.0,0.0189749182115595
2011-05-05,2011-05-05,2255.65,-0.034396404109588996
2011-05-06,2011-05-06,2294.35,0.017156917074900635
2011-05-09,2011-05-09,2293.4,-0.0004140606271928471
2011-05-10,2011-05-10,2303.9,0.004578355280369761
2011-05-11,2011-05-11,2334.2,0.01315161248318053
2011-05-12,2011-05-12,2340.45,0.0026775769000084715
2011-05-13,2011-05-13,2339.5,-0.00040590484735836263
2011-05-16,2011-05-16,2372.2,0.013977345586663636
2011-05-17,2011-05-17,2359.9,-0.005185060281595044
2011-05-18,2011-05-18,2335.4,-0.010381795838806718
2011-05-19,2011-05-19,2320.15,-0.006529930632867997
2011-05-20,2011-05-20,2333.6,0.005797038984548308
2011-05-23,2011-05-23,2333.55,-2.1426122728707142e-05
2011-05-24,2011-05-24,2341.35,0.003342546763514642
2011-05-25,2011-05-25,2339.3,-0.0008755632434278571
2011-05-26,2011-05-26,2328.65,-0.004552643953319446
2011-05-27,2011-05-27,2336.8,0.003499881905825397
2011-05-30,2011-05-30,2312.2,-0.0105272167066075
2011-05-31,2011-05-31,2321.5,0.00402214341319973
2011-06-01,2011-06-01,2360.65,0.01686409648933873
2011-06-02,2011-06-02,2366.7,0.002562853451379743
2011-06-03,2011-06-03,2394.55,0.011767439895213005
2011-06-06,2011-06-06,2369.0,-0.010670063268672703
2011-06-07,2011-06-07,2359.3,-0.0040945546644153286
2011-06-08,2011-06-08,2360.05,0.0003178908998431318
2011-06-09,2011-06-09,2364.7,0.0019702972394650686
2011-06-10,2011-06-10,2402.3,0.0159005370660128
2011-06-13,2011-06-13,2433.2,0.012862673271448077
2011-06-14,2011-06-14,2434.45,0.0005137267795496392
2011-06-15,2011-06-15,2445.2,0.004415781798763563
2011-06-16,2011-06-16,2459.9,0.006011778177654303
2011-06-17,2011-06-17,2350.85,-0.0443310703687142
2011-06-20,2011-06-20,2327.6,-0.00989003977284808
2011-06-21,2011-06-21,2320.75,-0.002942945523285778
2011-06-22,2011-06-22,2317.45,-0.0014219541096629484
2011-06-23,2011-06-23,2316.85,-0.00025890526224936483
2011-06-24,2011-06-24,2338.5,0.009344584241534948
2011-06-27,2011-06-27,2326.55,-0.0051101133205044835
2011-06-28,2011-06-28,2331.95,0.002321033289634622
2011-06-29,2011-06-29,2357.4,0.010913613070606232
2011-06-30,2011-06-30,2350.15,-0.003075422075167533
2011-07-01,2011-07-01,2346.1,-0.001723294257813368
2011-07-04,2011-07-04,2356.1,0.004262392907378176
2011-07-05,2011-07-05,2335.55,-0.008722040660413266
2011-07-06,2011-07-06,2331.7,-0.0016484339877118614
2011-07-07,2011-07-07,2353.15,0.009199296650512556
2011-07-08,2011-07-08,2318.15,-0.014873679960903496
2011-07-11,2011-07-11,2329.4,0.004853007786381314
2011-07-12,2011-07-12,2330.35,0.0004078303425774088
2011-07-13,2011-07-13,2325.85,-0.0019310404016563698
2011-07-14,2011-07-14,2326.3,0.0001934776533312199
2011-07-15,2011-07-15,2345.15,0.008102996174182087
2011-07-18,2011-07-18,2301.25,-0.018719484894356486
2011-07-19,2011-07-19,2311.2,0.00432373709940248
2011-07-20,2011-07-20,2297.15,-0.006079093111803324
2011-07-21,2011-07-21,2320.45,0.010143003286681163
2011-07-22,2011-07-22,2316.05,-0.0018961839298410332
2011-07-25,2011-07-25,2345.4,0.012672437987089946
2011-07-26,2011-07-26,2315.5,-0.012748358488957168
2011-07-27,2011-07-27,2302.6,-0.005571150939322034
2011-07-28,2011-07-28,2381.1,0.034091896117432574
2011-07-29,2011-07-29,2344.9,-0.01520305741044048
2011-08-01,2011-08-01,2307.35,-0.016013476054416054
2011-08-02,2011-08-02,2292.25,-0.006544304071770646
2011-08-03,2011-08-03,2275.6,-0.007263605627658487
2011-08-04,2011-08-04,2280.95,0.002351028300228375
2011-08-05,2011-08-05,2200.9,-0.03509502619522553
2011-08-08,2011-08-08,2136.55,-0.029238038984051973
2011-08-09,2011-08-09,2112.15,-0.01142028035852194
2011-08-10,2011-08-10,2118.45,0.0029827427029329723
2011-08-11,2011-08-11,2158.45,0.018881729566428307
2011-08-12,2011-08-12,2139.65,-0.008709953902105605
2011-08-16,2011-08-16,2135.45,-0.0019629378636694117
2011-08-17,2011-08-17,2147.9,0.005830152895174523
2011-08-18,2011-08-18,2151.95,0.0018855626425811067
2011-08-19,2011-08-19,2146.45,-0.0025558214642533716
2011-08-22,2011-08-22,2158.2,0.0054741550001164985
2011-08-23,2011-08-23,2166.35,0.0037762950606987644
2011-08-24,2011-08-24,2149.65,-0.0077088189812356545
2011-08-25,2011-08-25,2104.7,-0.020910380759658675
2011-08-26,2011-08-26,2125.25,0.009763861833040455
2011-08-29,2011-08-29,2108.4,-0.00792847900247029
2011-08-30,2011-08-30,2119.6,0.005312084993359889
2011-09-02,2011-09-02,2130.6,0.005189658426118182
2011-09-05,2011-09-05,2129.9,-0.0003285459494977161
2011-09-06,2011-09-06,2130.75,0.00039907976900321884
2011-09-07,2011-09-07,2123.35,-0.0034729555320897054
2011-09-08,2011-09-08,2117.15,-0.0029199142863869376
2011-09-09,2011-09-09,2094.35,-0.010769194435916285
2011-09-12,2011-09-12,2076.95,-0.008308066942010695
2011-09-13,2011-09-13,2059.7,-0.00830544789234211
2011-09-14,2011-09-14,2043.85,-0.007695295431373483
2011-09-15,2011-09-15,2059.55,0.007681581329354037
2011-09-16,2011-09-16,2052.75,-0.0033016921172102087
2011-09-19,2011-09-19,2067.6,0.007234198027036953
2011-09-20,2011-09-20,2058.5,-0.004401238150512632
2011-09-21,2011-09-21,2069.75,0.005465144522710741
2011-09-22,2011-09-22,2051.35,-0.008889962555864273
2011-09-23,2011-09-23,2004.65,-0.022765495892948406
2011-09-26,2011-09-26,2022.8,0.009053949567256137
2011-09-27,2011-09-27,2064.8,0.020763298398259966
2011-09-28,2011-09-28,2093.95,0.014117590081363707
2011-09-29,2011-09-29,2085.8,-0.0038921655244870124
2011-09-30,2011-09-30,2091.0,0.002493048230894468
2011-10-03,2011-10-03,2098.95,0.00380200860832125
2011-10-04,2011-10-04,2100.4,0.0006908216012768698
2011-10-05,2011-10-05,2091.7,-0.004142068177490077
2011-10-07,2011-10-07,2098.85,0.003418272218769447
2011-10-10,2011-10-10,2083.25,-0.007432641684732122
2011-10-11,2011-10-11,2059.55,-0.011376455058202284
2011-10-12,2011-10-12,2047.05,-0.006069286980165733
2011-10-13,2011-10-13,2058.25,0.0054712879509537515
2011-10-14,2011-10-14,2061.95,0.0017976436292965747
2011-10-17,2011-10-17,2075.05,0.00635320934067285
2011-10-18,2011-10-18,2071.25,-0.0018312811739477075
2011-10-19,2011-10-19,2093.35,0.01066988533494273
2011-10-20,2011-10-20,2091.4,-0.0009315212458498312
2011-10-21,2011-10-21,2106.05,0.007004877115807551
2011-10-24,2011-10-24,2087.2,-0.008950404786211341
2011-10-25,2011-10-25,2097.45,0.004910885396703701
2011-10-26,2011-10-26,2102.9,0.0025983932870867754
2011-10-28,2011-10-28,2120.65,0.008440724713490999
2011-10-31,2011-10-31,2057.6,-0.029731450262891146
2011-11-01,2011-11-01,2103.5,0.022307542768273736
2011-11-02,2011-11-02,2102.55,-0.0004516282386497483
2011-11-03,2011-11-03,2085.95,-0.00789517490666114
2011-11-04,2011-11-04,2113.5,0.01320741149116711
2011-11-08,2011-11-08,2045.25,-0.03229240596167493
2011-11-09,2011-11-09,2007.75,-0.018335166850018347
2011-11-11,2011-11-11,2027.65,0.0099115925787574
2011-11-14,2011-11-14,2029.7,0.0010110226123838384
2011-11-15,2011-11-15,2003.55,-0.012883677390747472
2011-11-16,2011-11-16,1983.2,-0.010156971375807844
2011-11-17,2011-11-17,1993.45,0.00516841468333995
2011-11-18,2011-11-18,1998.75,0.0026587072662971334
2011-11-21,2011-11-21,1968.65,-0.015059412132582772
2011-11-22,2011-11-22,1950.75,-0.009092525334620238
2011-11-23,2011-11-23,1902.5,-0.02473407663719085
2011-11-24,2011-11-24,1949.8,0.024862023653088094
2011-11-25,2011-11-25,1967.2,0.008923992204328712
2011-11-28,2011-11-28,1953.7,-0.0068625457503049825
2011-11-29,2011-11-29,1943.55,-0.005195270512361239
2011-11-30,2011-11-30,1917.1,-0.013609117336832122
2011-12-01,2011-12-01,1900.15,-0.008841479317719392
2011-12-02,2011-12-02,1925.7,0.013446306870510183
2011-12-05,2011-12-05,1913.15,-0.006517110661058312
2011-12-07,2011-12-07,1909.85,-0.001724903954211765
2011-12-08,2011-12-08,1899.3,-0.005523994030944834
2011-12-09,2011-12-09,1863.15,-0.019033328068235544
2011-12-12,2011-12-12,1864.15,0.0005367254381021258
2011-12-13,2011-12-13,1869.6,0.002923584475498009
