Date,Date,Close,gain
2010-12-30,2010-12-30,998.8,0.014989075758345516
2010-12-31,2010-12-31,1032.25,0.03349018822587113
2011-01-03,2011-01-03,1028.2,-0.003923468152094878
2011-01-04,2011-01-04,1023.75,-0.00432795176035794
2011-01-05,2011-01-05,1006.65,-0.016703296703296733
2011-01-06,2011-01-06,993.95,-0.012616102915611105
2011-01-07,2011-01-07,987.05,-0.006941999094521978
2011-01-10,2011-01-10,967.25,-0.020059774074261627
2011-01-11,2011-01-11,962.2,-0.005220987335228688
2011-01-12,2011-01-12,967.35,0.005352317605487489
2011-01-13,2011-01-13,954.15,-0.01364552643820749
2011-01-14,2011-01-14,949.7,-0.00466383692291561
2011-01-17,2011-01-17,945.2,-0.004738338422659805
2011-01-18,2011-01-18,939.9,-0.005607278882776234
2011-01-19,2011-01-19,940.8,0.0009575486753909956
2011-01-20,2011-01-20,942.85,0.0021789965986396265
2011-01-21,2011-01-21,949.15,0.0066818688020362504
2011-01-24,2011-01-24,943.55,-0.005900015803613767
2011-01-25,2011-01-25,929.35,-0.015049546923851298
2011-01-27,2011-01-27,905.5,-0.025663097864098594
2011-01-28,2011-01-28,887.7,-0.019657647708448356
2011-01-31,2011-01-31,870.1,-0.019826517967781898
2011-02-01,2011-02-01,829.3,-0.046891161935409764
2011-02-02,2011-02-02,819.7,-0.011576027975400804
2011-02-03,2011-02-03,813.95,-0.00701476149810909
2011-02-04,2011-02-04,794.65,-0.023711530192272345
2011-02-07,2011-02-07,759.85,-0.04379286478323785
2011-02-08,2011-02-08,675.3,-0.11127196157136288
2011-02-09,2011-02-09,584.85,-0.13394047090182137
2011-02-10,2011-02-10,589.2,0.0074378045652732094
2011-02-11,2011-02-11,614.45,0.04285471826205023
2011-02-14,2011-02-14,651.0,0.05948409146391076
2011-02-15,2011-02-15,660.7,0.01490015360983099
2011-02-16,2011-02-16,668.75,0.012184047222642658
2011-02-17,2011-02-17,679.65,0.01629906542056081
2011-02-18,2011-02-18,658.55,-0.03104539101007875
2011-02-21,2011-02-21,668.0,0.014349707691139635
2011-02-22,2011-02-22,663.95,-0.006062874251496986
2011-02-23,2011-02-23,660.4,-0.005346788161759264
2011-02-24,2011-02-24,633.6,-0.04058146577831612
2011-02-25,2011-02-25,613.5,-0.03172348484848486
2011-02-28,2011-02-28,620.45,0.01132844335778338
2011-03-01,2011-03-01,642.85,0.03610282859215075
2011-03-03,2011-03-03,646.6,0.005833398148868296
2011-03-04,2011-03-04,643.7,-0.004484998453448741
2011-03-07,2011-03-07,637.55,-0.009554140127388644
2011-03-08,2011-03-08,641.0,0.005411340287036381
2011-03-09,2011-03-09,662.45,0.03346333853354144
2011-03-10,2011-03-10,654.2,-0.012453770095856243
2011-03-11,2011-03-11,665.95,0.017960868236013505
2011-03-14,2011-03-14,671.45,0.008258878294166161
2011-03-15,2011-03-15,673.4,0.0029041626331074433
2011-03-16,2011-03-16,675.4,0.0029700029700030495
2011-03-17,2011-03-17,669.95,-0.008069292271246531
2011-03-18,2011-03-18,660.05,-0.014777222180759941
2011-03-21,2011-03-21,662.6,0.0038633436860844306
2011-03-22,2011-03-22,661.45,-0.0017355870811952556
2011-03-23,2011-03-23,679.95,0.027968856300551792
2011-03-24,2011-03-24,685.9,0.008750643429663807
2011-03-25,2011-03-25,698.3,0.018078437089954713
2011-03-28,2011-03-28,692.15,-0.00880710296434195
2011-03-29,2011-03-29,691.25,-0.0013002961785739675
2011-03-30,2011-03-30,693.55,0.0033273056057865347
2011-03-31,2011-03-31,681.95,-0.016725542498738255
2011-04-01,2011-04-01,705.95,0.035193195982110126
2011-04-04,2011-04-04,737.6,0.04483320348466613
2011-04-05,2011-04-05,749.9,0.01667570498915394
2011-04-06,2011-04-06,750.6,0.0009334577943727052
2011-04-07,2011-04-07,759.25,0.011524114042099631
2011-04-08,2011-04-08,736.05,-0.030556470200856167
2011-04-11,2011-04-11,722.85,-0.01793356429590376
2011-04-13,2011-04-13,729.95,0.009822231444974738
2011-04-15,2011-04-15,728.15,-0.0024659223234468897
2011-04-18,2011-04-18,724.3,-0.005287372107395494
2011-04-19,2011-04-19,715.9,-0.011597404390445876
2011-04-20,2011-04-20,723.05,0.009987428411789345
2011-04-21,2011-04-21,725.35,0.0031809695041837838
2011-04-25,2011-04-25,727.7,0.0032398152615977782
2011-04-26,2011-04-26,724.3,-0.004672255050158114
2011-04-27,2011-04-27,720.9,-0.00469418749137096
2011-04-28,2011-04-28,708.35,-0.01740879456235256
2011-04-29,2011-04-29,694.85,-0.019058375097056546
2011-05-02,2011-05-02,670.6,-0.03489961862272428
2011-05-03,2011-05-03,662.8,-0.011631374888159907
2011-05-04,2011-05-04,674.05,0.016973445986723013
2011-05-05,2011-05-05,657.65,-0.024330539277501617
2011-05-06,2011-05-06,668.7,0.01680225043716277
2011-05-09,2011-05-09,665.8,-0.004336772842829517
2011-05-10,2011-05-10,661.35,-0.006683688795434017
2011-05-11,2011-05-11,660.95,-0.000604823467150517
2011-05-12,2011-05-12,657.55,-0.0051441107496785765
2011-05-13,2011-05-13,659.3,0.0026613945707549824
2011-05-16,2011-05-16,652.15,-0.010844835431518263
2011-05-17,2011-05-17,646.55,-0.008586981522655912
2011-05-18,2011-05-18,640.45,-0.009434691825844777
2011-05-19,2011-05-19,638.8,-0.0025763135295496786
2011-05-20,2011-05-20,643.55,0.007435817157169788
2011-05-23,2011-05-23,630.35,-0.020511226788905157
2011-05-24,2011-05-24,622.85,-0.011898151820417202
2011-05-25,2011-05-25,613.0,-0.015814401541302092
2011-05-26,2011-05-26,625.25,0.019983686786296806
2011-05-27,2011-05-27,650.85,0.04094362255097961
2011-05-30,2011-05-30,646.85,-0.006145809326265628
2011-05-31,2011-05-31,653.1,0.009662209167504043
2011-06-01,2011-06-01,612.45,-0.06224161690399632
2011-06-02,2011-06-02,603.75,-0.01420524124418332
2011-06-03,2011-06-03,604.0,0.00041407867494824835
2011-06-06,2011-06-06,598.45,-0.009188741721854243
2011-06-07,2011-06-07,599.0,0.000919040855543507
2011-06-08,2011-06-08,599.65,0.0010851419031718823
2011-06-09,2011-06-09,599.5,-0.00025014591845240464
2011-06-10,2011-06-10,596.35,-0.005254378648874014
2011-06-13,2011-06-13,588.25,-0.013582627651546941
2011-06-14,2011-06-14,583.75,-0.007649808754781162
2011-06-15,2011-06-15,584.95,0.0020556745182014335
2011-06-16,2011-06-16,579.75,-0.00888964868792208
2011-06-17,2011-06-17,587.95,0.014144027598102626
2011-06-20,2011-06-20,572.7,-0.02593757972616717
2011-06-21,2011-06-21,559.4,-0.023223328094988727
2011-06-22,2011-06-22,541.2,-0.032534858777261255
2011-06-23,2011-06-23,552.15,0.020232815964523088
2011-06-24,2011-06-24,568.15,0.028977632889613414
2011-06-27,2011-06-27,578.0,0.017336970870368784
2011-06-28,2011-06-28,583.5,0.009515570934256035
2011-06-29,2011-06-29,592.75,0.015852613538988924
2011-06-30,2011-06-30,580.2,-0.021172501054407378
2011-07-01,2011-07-01,589.35,0.0157704239917269
2011-07-04,2011-07-04,594.45,0.00865360142529914
2011-07-05,2011-07-05,610.05,0.02624274539490279
2011-07-06,2011-07-06,607.15,-0.004753708712400551
2011-07-07,2011-07-07,609.25,0.0034587828378489505
2011-07-08,2011-07-08,602.75,-0.010668855149774337
2011-07-11,2011-07-11,598.35,-0.007299875570302761
2011-07-12,2011-07-12,590.15,-0.013704353639174438
2011-07-13,2011-07-13,594.2,0.006862662035076017
2011-07-14,2011-07-14,595.8,0.0026926960619317875
2011-07-15,2011-07-15,589.45,-0.010657938905672903
2011-07-18,2011-07-18,583.2,-0.010603104589023693
2011-07-19,2011-07-19,581.5,-0.0029149519890261377
2011-07-20,2011-07-20,576.75,-0.008168529664660307
2011-07-21,2011-07-21,568.9,-0.013610749891634244
2011-07-22,2011-07-22,570.1,0.0021093338020743424
2011-07-25,2011-07-25,575.6,0.00964743027539039
2011-07-26,2011-07-26,557.35,-0.03170604586518411
2011-07-27,2011-07-27,560.6,0.0058311653359648385
2011-07-28,2011-07-28,546.45,-0.025240813414199037
2011-07-29,2011-07-29,549.3,0.005215481745813655
2011-08-01,2011-08-01,541.2,-0.014746040415073547
2011-08-02,2011-08-02,533.9,-0.013488543976349021
2011-08-03,2011-08-03,529.1,-0.008990447649372402
2011-08-04,2011-08-04,522.05,-0.013324513324513454
2011-08-05,2011-08-05,500.0,-0.0422373335887366
2011-08-08,2011-08-08,490.8,-0.018399999999999972
2011-08-09,2011-08-09,480.35,-0.02129176854115722
2011-08-10,2011-08-10,485.35,0.010409076714895438
2011-08-11,2011-08-11,482.3,-0.006284124858349616
2011-08-12,2011-08-12,481.65,-0.0013477088948787852
2011-08-16,2011-08-16,451.7,-0.06218208242499734
2011-08-17,2011-08-17,444.75,-0.015386318352889061
2011-08-18,2011-08-18,435.9,-0.019898819561551484
2011-08-19,2011-08-19,418.85,-0.039114475797201065
2011-08-22,2011-08-22,440.25,0.05109227647129044
2011-08-23,2011-08-23,449.75,0.021578648495173214
2011-08-24,2011-08-24,448.25,-0.0033351862145636346
2011-08-25,2011-08-25,446.45,-0.004015616285554913
2011-08-26,2011-08-26,439.8,-0.01489528502631865
2011-08-29,2011-08-29,452.55,0.02899045020463853
2011-08-30,2011-08-30,463.4,0.023975251353441474
2011-09-02,2011-09-02,463.85,0.0009710832973672812
2011-09-05,2011-09-05,470.15,0.01358197693219787
2011-09-06,2011-09-06,468.65,-0.0031904711262362717
2011-09-07,2011-09-07,472.25,0.007681638749599928
2011-09-08,2011-09-08,468.9,-0.007093700370566447
2011-09-09,2011-09-09,455.2,-0.029217317125186604
2011-09-12,2011-09-12,457.75,0.005601933216168753
2011-09-13,2011-09-13,473.7,0.03484434735117414
2011-09-14,2011-09-14,482.4,0.018366054464851178
2011-09-15,2011-09-15,478.5,-0.008084577114427782
2011-09-16,2011-09-16,481.35,0.005956112852664619
2011-09-19,2011-09-19,474.4,-0.014438558221668285
2011-09-20,2011-09-20,480.75,0.013385328836424959
2011-09-21,2011-09-21,491.7,0.022776911076443085
2011-09-22,2011-09-22,469.0,-0.046166361602603234
2011-09-23,2011-09-23,455.05,-0.029744136460554293
2011-09-26,2011-09-26,449.5,-0.01219646192726076
2011-09-27,2011-09-27,472.25,0.050611790878754226
2011-09-28,2011-09-28,463.65,-0.018210693488618368
2011-09-29,2011-09-29,461.9,-0.003774398792192435
2011-09-30,2011-09-30,457.8,-0.008876380168867604
2011-10-03,2011-10-03,458.95,0.002512013979903749
2011-10-04,2011-10-04,455.95,-0.006536659766859132
2011-10-05,2011-10-05,449.6,-0.013926965676060887
2011-10-07,2011-10-07,468.1,0.04114768683274028
2011-10-10,2011-10-10,489.6,0.0459303567613758
2011-10-11,2011-10-11,487.1,-0.005106209150326779
2011-10-12,2011-10-12,490.8,0.00759597618558816
2011-10-13,2011-10-13,488.8,-0.004074979625101838
2011-10-14,2011-10-14,514.7,0.05298690671031103
2011-10-17,2011-10-17,508.8,-0.011462988148436049
2011-10-18,2011-10-18,491.2,-0.03459119496855345
2011-10-19,2011-10-19,492.9,0.003460912052117182
2011-10-20,2011-10-20,484.05,-0.017954960438222645
2011-10-21,2011-10-21,481.95,-0.004338394793926281
2011-10-24,2011-10-24,482.0,0.00010374520178446645
2011-10-25,2011-10-25,484.65,0.0054979253112033
2011-10-26,2011-10-26,495.65,0.02269679149901993
2011-10-28,2011-10-28,525.8,0.06082921416322007
2011-10-31,2011-10-31,529.0,0.006085964244960218
2011-11-01,2011-11-01,523.05,-0.011247637051039816
2011-11-02,2011-11-02,516.65,-0.012235923907848112
2011-11-03,2011-11-03,531.8,0.02932352656537307
2011-11-04,2011-11-04,543.45,0.021906731854080652
2011-11-08,2011-11-08,548.05,0.008464440150887764
2011-11-09,2011-11-09,538.35,-0.017699115044247704
2011-11-11,2011-11-11,528.3,-0.018668152688771422
2011-11-14,2011-11-14,520.75,-0.014291122468294448
2011-11-15,2011-11-15,499.9,-0.04003840614498322
2011-11-16,2011-11-16,487.35,-0.025105021004200756
2011-11-17,2011-11-17,494.15,0.013953011182928021
2011-11-18,2011-11-18,488.25,-0.01193969442476972
2011-11-21,2011-11-21,482.95,-0.010855094726062497
2011-11-22,2011-11-22,472.85,-0.020913138006004695
2011-11-23,2011-11-23,449.05,-0.050333086602516675
2011-11-24,2011-11-24,462.2,0.02928404409308527
2011-11-25,2011-11-25,484.0,0.04716572912159234
2011-11-28,2011-11-28,497.5,0.02789256198347112
2011-11-29,2011-11-29,500.2,0.0054271356783919256
2011-11-30,2011-11-30,504.45,0.00849660135945629
2011-12-01,2011-12-01,504.3,-0.00029735355337490166
2011-12-02,2011-12-02,515.7,0.022605591909577782
2011-12-05,2011-12-05,518.2,0.004847779716889766
2011-12-07,2011-12-07,517.3,-0.0017367811655732979
2011-12-08,2011-12-08,507.55,-0.018847863908756923
2011-12-09,2011-12-09,504.2,-0.006600334942370223
2011-12-12,2011-12-12,485.45,-0.03718762395874653
2011-12-13,2011-12-13,480.1,-0.011020702441034036
2011-12-14,2011-12-14,479.3,-0.0016663195167673228
2011-12-15,2011-12-15,471.55,-0.0161694137283539
2011-12-16,2011-12-16,460.1,-0.02428162443007098
2011-12-19,2011-12-19,462.05,0.004238209084981515
2011-12-20,2011-12-20,468.5,0.013959528189589898
2011-12-21,2011-12-21,470.0,0.0032017075773747017
2011-12-22,2011-12-22,463.45,-0.013936170212765941
2011-12-23,2011-12-23,463.6,0.0003236595101954176
2011-12-26,2011-12-26,469.25,0.01218723037100955
2011-12-27,2011-12-27,466.9,-0.005007991475759255
2011-12-28,2011-12-28,469.3,0.005140286999357535
